date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,ema_12,ema_26,macd,macd_signal,rsi,bb_middle,bb_std,bb_upper,bb_lower,bullish,candle_color,candle_streak_count,trend,exchange,pair,timeframe,date_downloaded
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.08,28160.47,27974.04,25584.74,26138.17,,21503.84,28521.24,27565.48,955.76,939.34,77.03,28160.47,717.53,29595.53,26725.42,False,green,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48,28240.11,28156.33,25693.45,26285.22,,21587.27,28731.52,27737.52,994.0,950.27,66.51,28240.11,815.04,29870.19,26610.02,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.12,28386.08,28367.52,25817.29,26445.56,,21674.69,28984.18,27932.81,1051.38,970.49,74.29,28386.08,921.41,30228.9,26543.25,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19,28536.27,28567.46,25947.82,26603.26,,21762.18,29212.3,28120.52,1091.78,994.75,72.32,28536.27,1004.14,30544.55,26528.0,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81,28652.63,28732.0,26090.02,26748.04,,21847.08,29378.88,28281.6,1097.28,1015.26,69.84,28652.63,1067.64,30787.92,26517.34,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99,28811.61,28881.77,26232.97,26887.51,,21931.24,29521.31,28431.45,1089.85,1030.18,74.39,28811.61,1064.92,30941.46,26681.77,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81,28920.07,28934.01,26350.48,26987.23,,22005.86,29507.3,28505.44,1001.86,1024.51,66.72,28920.07,1007.61,30935.3,26904.85,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89,29021.64,29071.73,26488.24,27120.28,,22089.18,29641.57,28644.3,997.27,1019.06,70.28,29021.64,1048.53,31118.71,26924.58,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.49,29060.07,29045.57,26601.35,27186.04,,22155.93,29511.65,28655.62,856.03,986.46,54.46,29060.07,1024.02,31108.1,27012.04,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09,29048.99,28969.2,26693.64,27227.51,,22216.5,29316.57,28625.1,691.47,927.46,51.41,29048.99,1031.96,31112.91,26985.06,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.77,28989.49,28806.69,26769.59,27228.9,,22266.71,29000.61,28524.19,476.42,837.25,46.13,28989.49,1100.19,31189.87,26789.11,False,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.7,28971.74,28712.42,26878.84,27251.95,,22321.94,28818.5,28471.8,346.7,739.14,49.31,28971.74,1116.82,31205.37,26738.11,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.1,28961.27,28605.58,26983.72,27265.23,,22374.36,28629.59,28406.52,223.07,635.93,45.77,28961.27,1129.29,31219.85,26702.69,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-24,27590.59,28000.0,26942.82,27510.93,53111.57,28928.54,28501.33,27085.33,27274.87,,22425.47,28457.49,28340.18,117.3,532.2,35.7,28928.54,1162.56,31253.67,26603.42,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-25,27510.93,28399.99,27192.0,28300.79,52325.15,28935.08,28482.23,27203.15,27315.1,,22483.93,28433.38,28337.26,96.11,444.98,37.61,28935.08,1158.43,31251.94,26618.22,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-26,28300.8,30036.0,27235.0,28415.29,129228.4,28954.16,28475.85,27327.5,27358.25,,22542.95,28430.6,28343.04,87.55,373.5,40.14,28954.16,1145.88,31245.92,26662.39,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-27,28415.29,29890.0,28378.86,29472.77,95430.82,29032.48,28570.8,27482.84,27441.17,,22611.91,28590.93,28426.73,164.2,331.64,44.39,29032.48,1123.81,31280.11,26784.85,False,green,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-28,29472.77,29599.54,28891.0,29311.7,54298.17,29101.14,28641.36,27661.83,27514.52,,22678.57,28701.82,28492.28,209.54,307.22,42.87,29101.14,1095.03,31291.21,26911.08,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-29,29311.69,29448.88,29031.0,29230.45,20466.83,29146.48,28697.46,27843.43,27581.81,,22743.76,28783.15,28546.96,236.19,293.01,43.36,29146.48,1079.82,31306.11,26986.85,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-04-30,29230.45,29969.39,29079.59,29233.21,39752.54,29126.27,28748.49,28018.98,27646.57,,22808.34,28852.39,28597.79,254.59,285.33,43.31,29126.27,1073.91,31274.1,26978.45,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.66,29019.66,28683.7,28140.4,27663.11,,22860.67,28731.75,28558.57,173.18,262.9,41.79,29019.66,1067.48,31154.63,26884.7,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.52,28958.75,28682.38,28231.53,27702.59,,22918.48,28722.23,28566.81,155.42,241.4,39.25,28958.75,1049.93,31058.62,26858.89,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79,28891.37,28715.12,28318.64,27754.5,,22979.25,28768.99,28600.84,168.15,226.75,51.7,28891.37,996.21,30883.78,26898.96,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.48,28809.93,28726.84,28409.69,27796.99,,23037.55,28779.63,28618.42,161.21,213.64,54.67,28809.93,924.63,30659.19,26960.67,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83,28770.46,28801.01,28499.83,27864.0,,23101.9,28891.32,28684.14,207.18,212.35,68.55,28770.46,873.32,30517.09,27023.82,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28,28697.64,28805.51,28528.89,27902.59,,23159.08,28884.69,28696.29,188.4,207.56,58.39,28697.64,795.95,30289.54,27105.73,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41,28647.63,28769.75,28559.34,27923.28,,23211.53,28814.75,28676.57,138.18,193.68,56.62,28647.63,778.73,30205.09,27090.16,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36,28512.07,28664.9,28553.26,27913.3,,23255.88,28638.45,28601.92,36.53,162.25,51.12,28512.07,692.5,29897.06,27127.07,False,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31,28453.62,28566.17,28551.49,27902.12,,23299.39,28483.04,28529.8,-46.76,120.45,44.64,28453.62,716.09,29885.81,27021.44,False,red,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11,28421.38,28474.04,28541.35,27890.23,,23342.17,28346.99,28460.83,-113.84,73.59,43.4,28421.38,740.16,29901.7,26941.06,False,red,5,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31,28406.67,28330.66,28535.71,27854.08,,23378.25,28134.93,28350.3,-215.36,15.8,28.26,28406.67,766.84,29940.36,26872.98,False,red,6,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93,28355.58,28184.41,28505.7,27812.55,,23412.25,27928.79,28235.09,-306.3,-48.62,28.2,28355.58,838.87,30033.31,26677.84,False,red,7,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.9,28314.81,28050.21,28492.11,27771.87,,23445.71,27751.33,28126.96,-375.63,-114.02,28.51,28314.81,895.87,30106.56,26523.06,False,red,8,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8,28285.14,27942.34,28481.21,27738.37,,23480.26,27623.07,28037.38,-414.31,-174.08,30.21,28285.14,932.95,30151.04,26419.25,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08,28228.21,27868.04,28465.09,27715.78,,23516.89,27552.15,27972.54,-420.39,-223.34,40.81,28228.21,966.1,30160.41,26296.02,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45,28159.14,27788.59,28463.27,27689.03,,23551.89,27472.41,27903.01,-430.6,-264.79,31.65,28159.14,1000.78,30160.7,26157.58,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.98,28055.78,27752.12,28466.16,27677.92,,23590.23,27462.14,27866.17,-404.03,-292.64,31.88,28055.78,964.04,29983.87,26127.7,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65,27931.26,27663.46,28435.61,27644.33,,23622.38,27363.54,27788.77,-425.22,-319.16,29.29,27931.26,954.07,29839.4,26023.12,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.14,27813.75,27588.87,28412.65,27614.36,,23654.8,27289.19,27721.47,-432.28,-341.78,19.19,27813.75,930.06,29673.88,25953.63,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.55,27707.21,27542.55,28385.39,27594.29,,23689.1,27260.46,27675.62,-415.16,-356.46,27.18,27707.21,879.58,29466.36,25948.06,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87,27641.19,27466.85,28351.29,27561.09,,23719.54,27181.59,27606.89,-425.3,-370.23,27.64,27641.19,900.36,29441.91,25840.46,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.84,27550.16,27408.04,28324.84,27533.18,,23750.68,27130.46,27550.77,-420.31,-380.24,36.79,27550.16,882.75,29315.65,25784.66,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.84,27459.83,27390.09,28313.23,27520.88,,23785.2,27144.18,27526.24,-382.06,-380.61,44.05,27459.83,813.48,29086.78,25832.88,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.07,27334.37,27289.04,28276.5,27474.14,,23810.51,27018.77,27437.55,-418.79,-388.24,35.21,27334.37,782.62,28899.61,25769.14,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.45,27182.78,27211.39,28242.58,27434.91,,23837.01,26934.92,27366.16,-431.24,-396.84,43.5,27182.78,615.76,28414.3,25951.26,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.19,27075.67,27163.25,28216.02,27406.32,,23865.56,26899.69,27317.26,-417.56,-400.99,48.85,27075.67,482.77,28041.22,26110.12,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.69,26996.88,27133.83,28194.98,27384.67,,23895.29,26892.7,27282.96,-390.26,-398.84,50.99,26996.88,364.09,27725.07,26268.69,False,green,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.01,27016.69,27222.51,28197.51,27411.35,,23936.78,27073.06,27340.89,-267.83,-372.64,61.33,27016.69,410.41,27837.51,26195.87,False,green,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.42,27022.09,27271.45,28185.76,27424.1,,23974.59,27175.11,27370.19,-195.08,-337.13,55.58,27022.09,419.5,27861.1,26183.09,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75,27026.88,27311.73,28146.9,27434.7,,24011.6,27255.0,27394.2,-139.2,-297.54,56.53,27026.88,426.9,27880.68,26173.07,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.81,27038.96,27302.08,28087.1,27425.9,,24043.43,27248.13,27380.58,-132.45,-264.52,48.11,27038.96,428.59,27896.13,26181.79,False,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.81,27040.11,27255.97,28025.7,27402.06,,24071.04,27181.95,27338.91,-156.96,-243.01,49.97,27040.11,427.93,27895.97,26184.25,False,red,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.9,27063.48,27254.69,27963.07,27395.81,,24102.6,27191.28,27331.77,-140.5,-222.51,53.39,27063.48,425.46,27914.39,26212.56,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34,27071.06,27237.03,27895.12,27383.0,,24132.12,27172.5,27312.32,-139.82,-205.97,49.69,27071.06,424.07,27919.2,26222.91,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41,27068.71,27225.43,27831.52,27372.5,,24161.8,27163.68,27297.72,-134.04,-191.58,53.68,27068.71,423.67,27916.05,26221.37,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.6,27003.43,27082.83,27739.99,27308.01,,24177.38,26942.84,27181.46,-238.62,-200.99,41.07,27003.43,519.16,28041.74,25965.11,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.6,26994.65,27096.86,27695.99,27304.96,,24207.76,26987.03,27185.06,-198.03,-200.4,50.07,26994.65,513.45,28021.55,25967.75,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44,26970.55,27024.71,27615.18,27267.09,,24228.97,26887.39,27122.42,-235.03,-207.33,50.07,26970.55,532.96,28036.46,25904.64,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51,26951.47,26974.61,27569.21,27236.95,,24251.55,26827.57,27076.21,-248.63,-215.59,50.17,26951.47,543.09,28037.66,25865.28,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.71,26920.24,26927.29,27533.89,27207.18,,24273.7,26773.76,27031.88,-258.12,-224.09,48.42,26920.24,551.85,28023.93,25816.55,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.6,26874.91,26823.86,27505.46,27153.62,,24289.3,26630.29,26943.68,-313.39,-241.95,43.42,26874.91,601.73,28078.38,25671.44,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.3,26828.72,26738.3,27467.63,27105.46,,24305.58,26521.87,26868.27,-346.39,-262.84,33.72,26828.72,638.15,28105.03,25552.42,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.51,26763.0,26658.96,27433.92,27058.39,,24321.5,26427.0,26796.93,-369.93,-284.26,35.38,26763.0,662.98,28088.96,25437.04,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.61,26743.27,26589.94,27402.39,27014.3,,24337.55,26351.19,26733.03,-381.84,-303.77,35.92,26743.27,682.18,28107.63,25378.91,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.32,26676.01,26450.76,27338.95,26940.35,,24345.42,26163.1,26614.18,-451.08,-333.24,34.16,26676.01,770.72,28217.44,25134.57,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86,26620.64,26369.6,27282.61,26887.73,,24357.89,26076.24,26538.94,-462.71,-359.13,40.83,26620.64,807.36,28235.36,25005.91,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.92,26595.17,26367.25,27220.05,26866.45,,24377.66,26117.59,26524.58,-406.99,-368.7,43.56,26595.17,807.64,28210.45,24979.9,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.22,26517.77,26381.51,27164.16,26852.74,,24398.95,26179.03,26524.02,-344.98,-363.96,46.04,26517.77,729.79,27977.35,25058.2,False,green,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31,26447.95,26377.56,27106.35,26832.64,,24418.26,26203.79,26510.38,-306.59,-352.48,44.54,26447.95,671.54,27791.02,25104.88,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.66,26405.45,26422.01,27058.57,26833.1,,24442.4,26302.34,26535.12,-232.78,-328.54,58.97,26405.45,612.83,27631.11,25179.79,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.96,26460.33,26601.63,27063.37,26890.93,,24480.86,26610.9,26666.44,-55.54,-273.94,58.72,26460.33,727.19,27914.7,25005.96,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.4,26619.13,26924.7,27089.85,27012.62,,24535.72,27131.36,26912.92,218.44,-175.47,76.2,26619.13,1073.63,28766.39,24471.86,False,green,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.56,26751.24,27206.63,27107.02,27125.26,,24588.94,27554.99,27133.07,421.92,-55.99,74.45,26751.24,1294.29,29339.83,24162.66,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.9,26932.21,27538.24,27144.03,27264.99,,24649.64,28037.06,27396.44,640.63,83.33,77.31,26932.21,1565.66,30063.53,23800.89,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.3,27102.82,27822.92,27164.47,27392.93,,24708.12,28420.2,27628.36,791.84,225.03,82.4,27102.82,1760.45,30623.72,23581.92,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.45,27339.54,28074.32,27196.76,27513.31,,24765.38,28734.42,27838.31,896.11,359.25,81.45,27339.54,1880.13,31099.8,23579.29,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41,27491.44,28283.24,27233.51,27621.34,,24820.13,28970.36,28018.29,952.07,477.81,79.53,27491.44,1990.31,31472.05,23510.82,False,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64,27709.09,28512.69,27293.99,27741.78,,24878.56,29235.29,28216.37,1018.92,586.04,80.57,27709.09,2093.06,31895.2,23522.98,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.52,27888.03,28661.71,27342.97,27833.37,,24930.29,29364.85,28354.23,1010.62,670.95,82.59,27888.03,2136.65,32161.33,23614.74,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.63,28086.51,28831.77,27399.94,27935.88,,24985.19,29531.38,28509.27,1022.11,741.18,82.36,28086.51,2182.63,32451.76,23721.25,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.08,28318.05,28987.98,27470.01,28035.33,,25039.78,29676.09,28654.66,1021.44,797.24,80.48,28318.05,2177.52,32673.09,23963.0,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75,28551.06,29140.16,27545.83,28135.35,,25094.97,29816.06,28797.71,1018.35,841.46,80.31,28551.06,2157.28,32865.63,24236.5,False,green,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41,28786.66,29280.82,27622.66,28232.67,,25149.92,29939.29,28932.48,1006.81,874.53,82.57,28786.66,2109.89,33006.43,24566.88,False,green,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64,29047.75,29459.43,27707.43,28347.32,,25209.68,30126.51,29097.2,1029.31,905.49,82.66,29047.75,2060.86,33169.48,24926.02,False,green,5,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.12,29329.65,29583.91,27779.52,28442.19,,25264.97,30224.97,29220.85,1004.12,925.21,72.24,29329.65,1873.66,33076.96,25582.34,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67,29574.97,29671.62,27848.94,28523.08,,25317.11,30268.02,29315.96,952.06,930.58,56.23,29574.97,1669.49,32913.95,26235.98,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.63,29752.49,29692.93,27898.74,28576.9,,25362.67,30210.7,29358.88,851.82,914.83,50.11,29752.49,1486.73,32725.94,26779.03,False,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.54,29943.87,29755.0,27969.2,28646.22,,25412.24,30231.31,29431.9,799.41,891.75,45.95,29943.87,1280.35,32504.57,27383.18,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59,30141.1,29805.44,28037.29,28710.47,,25460.72,30239.52,29495.07,744.45,862.29,47.07,30141.1,959.62,32060.34,28221.87,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.5,30306.92,29839.28,28098.46,28767.35,,25507.49,30227.39,29544.38,683.02,826.43,46.41,30306.92,565.61,31438.14,29175.71,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
