date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,ema_12,ema_26,macd,macd_signal,rsi,bb_middle,bb_std,bb_upper,bb_lower,exchange,pair,timeframe,date_downloaded
2023-09-27 00:00:00,26221.68,26289.5,26202.96,26278.04,1904.53,26332.94,26336.44,26635.77,26466.0,26280.35,26629.45,26276.84,26379.25,-102.41,-112.33,42.89,26332.94,165.2,26663.34,26002.54,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-27 04:00:00,26278.03,26289.0,26231.74,26246.34,1738.94,26316.46,26327.86,26625.44,26457.39,26280.68,26625.64,26272.14,26369.4,-97.26,-109.32,49.9,26316.46,155.86,26628.18,26004.75,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-27 08:00:00,26246.35,26848.07,26223.72,26766.7,10440.36,26326.25,26369.65,26624.41,26469.52,26283.98,26627.04,26348.23,26398.83,-50.6,-97.58,70.8,26326.25,177.35,26680.94,25971.56,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-27 12:00:00,26766.69,26850.0,26169.38,26304.42,13541.28,26313.3,26363.44,26613.55,26463.04,26285.6,26623.83,26341.49,26391.84,-50.35,-88.13,53.04,26313.3,168.34,26649.99,25976.61,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-27 16:00:00,26304.42,26313.79,26112.06,26267.8,4419.73,26296.85,26354.33,26594.16,26455.38,26286.46,26620.29,26330.15,26382.65,-52.5,-81.0,55.29,26296.85,154.71,26606.28,25987.43,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-27 20:00:00,26267.81,26385.0,26226.91,26372.99,2726.74,26286.6,26356.11,26573.17,26452.15,26288.67,26617.83,26336.74,26381.93,-45.19,-73.84,53.68,26286.6,141.31,26569.22,26003.98,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-28 00:00:00,26373.0,26557.75,26342.4,26379.15,4434.76,26283.1,26358.3,26557.05,26449.29,26290.7,26615.45,26343.27,26381.73,-38.46,-66.76,51.41,26283.1,137.9,26558.89,26007.3,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-28 04:00:00,26379.15,26513.46,26347.17,26459.99,3685.96,26293.68,26367.99,26542.04,26449.71,26292.7,26613.91,26361.22,26387.53,-26.3,-58.67,54.49,26293.68,143.11,26579.91,26007.45,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-28 08:00:00,26459.99,26623.84,26389.29,26476.93,4838.5,26309.65,26378.36,26529.19,26450.78,26294.65,26612.54,26379.03,26394.15,-15.12,-49.96,53.63,26309.65,144.93,26599.5,26019.8,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-28 12:00:00,26476.93,27064.0,26460.0,27020.0,13494.26,26351.19,26439.47,26527.48,26473.1,26299.49,26616.6,26477.64,26440.51,37.13,-32.54,67.35,26351.19,212.09,26775.37,25927.02,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-28 16:00:00,27019.99,27308.48,26848.71,27100.0,14201.73,26402.42,26502.38,26527.52,26497.68,26304.77,26621.41,26573.39,26489.36,84.03,-9.23,68.49,26402.42,260.24,26922.91,25881.94,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-28 20:00:00,27100.0,27166.42,26895.0,27021.39,3862.63,26441.31,26551.81,26524.33,26518.22,26309.6,26625.39,26642.31,26528.77,113.54,15.32,70.66,26441.31,291.5,27024.31,25858.3,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-29 00:00:00,27021.39,27134.16,26859.7,26957.99,4943.54,26472.61,26590.49,26524.88,26535.47,26314.22,26628.7,26690.88,26560.56,130.31,38.32,66.85,26472.61,312.03,27096.67,25848.56,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-29 04:00:00,26958.0,27244.89,26895.94,27179.98,4950.62,26516.37,26646.63,26525.98,26560.74,26320.03,26634.18,26766.12,26606.45,159.68,62.59,70.8,26516.37,346.7,27209.77,25822.98,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-29 08:00:00,27179.99,27179.99,26963.7,26970.78,3627.87,26547.22,26677.51,26524.69,26576.82,26324.78,26637.53,26797.61,26633.43,164.17,82.91,64.1,26547.22,358.71,27264.65,25829.79,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-29 12:00:00,26970.78,27149.05,26665.16,26888.57,9460.88,26578.05,26697.61,26522.66,26589.05,26329.0,26640.03,26811.6,26652.33,159.27,98.18,62.81,26578.05,360.31,27298.66,25857.43,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-29 16:00:00,26888.57,26954.09,26750.0,26926.52,3506.19,26610.68,26719.41,26526.58,26602.28,26333.33,26642.88,26829.28,26672.64,156.64,109.87,53.95,26610.68,360.86,27332.4,25888.96,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-29 20:00:00,26926.53,26984.99,26866.13,26906.96,1989.68,26649.7,26737.27,26533.04,26614.23,26337.26,26645.51,26841.23,26690.0,151.23,118.15,69.05,26649.7,347.72,27345.13,25954.26,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-30 00:00:00,26906.96,26946.98,26886.31,26915.3,1275.44,26683.08,26754.23,26539.34,26626.04,26341.21,26648.19,26852.63,26706.69,145.94,123.7,70.84,26683.08,339.03,27361.14,26005.01,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-30 04:00:00,26915.3,26958.04,26911.51,26931.75,1683.47,26718.58,26771.13,26546.62,26638.03,26345.36,26651.01,26864.8,26723.36,141.44,127.25,69.07,26718.58,325.06,27368.7,26068.46,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-30 08:00:00,26931.76,26997.0,26923.18,26936.02,2013.51,26751.48,26786.84,26552.78,26649.71,26349.97,26653.85,26875.76,26739.11,136.64,129.13,69.03,26751.48,311.13,27373.73,26129.22,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-30 12:00:00,26936.02,27094.99,26903.01,26996.29,3558.71,26788.98,26806.78,26559.21,26663.3,26355.28,26657.26,26894.3,26758.16,136.14,130.53,68.59,26788.98,291.62,27372.22,26205.73,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-30 16:00:00,26996.29,27043.61,26970.72,27020.7,2382.43,26801.68,26827.16,26566.82,26677.32,26360.38,26660.87,26913.75,26777.61,136.14,131.65,68.75,26801.68,296.1,27393.88,26209.48,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-09-30 20:00:00,27020.7,27081.78,26946.73,26962.56,1891.05,26834.58,26840.05,26573.45,26688.5,26364.67,26663.88,26921.26,26791.31,129.95,131.31,47.02,26834.58,273.65,27381.88,26287.29,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-01 00:00:00,26962.57,27048.0,26954.09,27044.76,1349.48,26873.43,26859.55,26583.54,26702.48,26369.92,26667.67,26940.26,26810.08,130.17,131.08,47.14,26873.43,242.31,27358.04,26388.82,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-01 04:00:00,27044.77,27158.59,27020.9,27107.95,2655.15,26910.18,26883.21,26594.1,26718.38,26374.86,26672.05,26966.06,26832.15,133.91,131.65,54.55,26910.18,216.8,27343.79,26476.57,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-01 08:00:00,27107.94,27289.08,27086.74,27187.71,3969.24,26950.61,26912.21,26607.21,26736.78,26380.38,26677.18,27000.16,26858.49,141.67,133.65,61.87,26950.61,185.73,27322.07,26579.15,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-01 12:00:00,27187.71,27229.29,27083.24,27153.18,3029.81,26985.27,26935.16,26618.57,26753.11,26386.12,26681.91,27023.7,26880.31,143.38,135.6,48.28,26985.27,150.74,27286.75,26683.79,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-01 16:00:00,27153.17,27155.0,27035.78,27103.02,2119.79,27016.57,26951.14,26629.12,26766.83,26391.76,26686.1,27035.9,26896.81,139.09,136.3,60.64,27016.57,93.92,27204.41,26828.74,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-01 20:00:00,27103.02,28065.51,27033.1,27992.57,11479.35,27065.2,27050.33,26657.35,26814.9,26394.61,26699.1,27183.08,26977.98,205.1,150.06,88.63,27065.2,237.63,27540.45,26589.95,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-02 00:00:00,27992.58,28210.0,27826.65,28126.54,8265.67,27116.53,27152.82,26687.67,26866.34,26396.08,26713.31,27328.23,27063.06,265.17,173.08,89.35,27116.53,336.03,27788.59,26444.47,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-02 04:00:00,28126.54,28430.0,27910.95,28311.91,8806.14,27181.05,27263.21,26722.39,26923.03,26399.06,26729.21,27479.56,27155.57,324.0,203.26,91.55,27181.05,428.09,28037.24,26324.87,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-02 08:00:00,28311.91,28484.28,28187.69,28198.04,9240.5,27243.06,27352.24,26754.94,26973.03,26403.09,26743.83,27590.1,27232.79,357.31,234.07,85.71,27243.06,480.66,28204.37,26281.74,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-02 12:00:00,28198.05,28580.0,27983.0,28026.31,11992.24,27285.37,27416.44,26784.19,27014.33,26406.04,26756.59,27657.21,27291.57,365.64,260.39,78.05,27285.37,511.1,28307.58,26263.16,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-02 16:00:00,28026.3,28123.39,27631.41,27964.99,9935.04,27335.08,27468.68,26811.56,27051.61,26409.18,26768.61,27704.56,27341.45,363.11,280.93,75.62,27335.08,527.0,28389.08,26281.09,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-02 20:00:00,27965.0,27965.94,27281.44,27494.51,8831.54,27365.38,27471.14,26829.89,27068.98,26410.64,26775.84,27672.24,27352.79,319.46,288.64,60.3,27365.38,517.31,28399.99,26330.77,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-03 00:00:00,27494.51,27640.0,27381.48,27601.55,5450.73,27399.13,27483.56,26852.94,27089.87,26412.76,26784.05,27661.37,27371.21,290.15,288.94,61.61,27399.13,509.12,28417.38,26380.89,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-03 04:00:00,27601.54,27676.52,27521.43,27540.64,3052.34,27430.82,27489.0,26878.78,27107.54,26413.96,26791.58,27642.79,27383.76,259.03,282.96,61.54,27430.82,496.44,28423.7,26437.93,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-03 08:00:00,27540.65,27642.83,27475.0,27559.99,3885.0,27463.05,27495.76,26906.83,27125.29,26415.67,26799.23,27630.06,27396.82,233.24,273.02,60.55,27463.05,481.92,28426.9,26499.2,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-03 12:00:00,27560.0,27579.7,27234.55,27345.0,8008.5,27483.71,27481.4,26929.95,27133.9,26416.09,26804.66,27586.2,27392.98,193.22,257.06,54.57,27483.71,466.56,28416.83,26550.59,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-03 16:00:00,27345.0,27486.2,27250.0,27275.0,4195.05,27500.66,27461.74,26953.94,27139.44,26415.95,26809.34,27538.32,27384.24,154.08,236.46,51.69,27500.66,451.53,28403.72,26597.6,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-03 20:00:00,27275.0,27469.65,27160.5,27426.46,4337.35,27522.17,27458.38,26977.59,27150.69,26418.47,26815.48,27521.11,27387.37,133.75,215.92,55.06,27522.17,436.23,28394.62,26649.71,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-04 00:00:00,27426.45,27510.29,27202.0,27430.43,6836.89,27542.66,27455.72,26999.57,27161.66,26424.81,26821.6,27507.16,27390.56,116.61,196.06,56.17,27542.66,420.79,28384.23,26701.09,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-04 04:00:00,27430.43,27454.98,27350.75,27453.78,2257.47,27567.22,27455.54,27022.54,27173.12,26432.38,26827.89,27498.95,27395.24,103.71,177.59,34.93,27567.22,398.91,28365.04,26769.4,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-04 08:00:00,27453.77,27643.09,27434.1,27572.43,4588.85,27593.6,27466.67,27046.92,27188.78,26439.83,26835.3,27510.25,27408.37,101.89,162.45,34.37,27593.6,379.52,28352.63,26834.57,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-04 12:00:00,27572.43,27633.42,27329.85,27404.22,5939.67,27608.41,27460.72,27069.56,27197.23,26446.9,26840.96,27493.94,27408.06,85.88,147.13,24.14,27608.41,365.07,28338.55,26878.28,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-04 16:00:00,27404.21,27839.72,27400.94,27618.1,6502.51,27629.93,27475.71,27096.45,27213.73,26454.75,26848.69,27513.04,27423.62,89.43,135.59,34.37,27629.93,351.39,28332.72,26927.15,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-04 20:00:00,27618.1,27831.51,27564.71,27778.57,3690.74,27661.2,27504.55,27129.48,27235.88,26464.59,26857.94,27553.89,27449.91,103.98,129.27,43.28,27661.2,334.14,28329.48,26992.93,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-05 00:00:00,27778.57,27896.07,27650.01,27651.73,3136.45,27688.64,27518.57,27157.56,27252.19,26474.62,26865.84,27568.94,27464.86,104.09,124.23,41.8,27688.64,307.35,28303.33,27073.94,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-05 04:00:00,27651.73,27702.2,27550.77,27607.98,2665.1,27669.41,27527.09,27185.29,27266.14,26483.63,26873.22,27574.95,27475.46,99.49,119.28,53.83,27669.41,299.26,28267.92,27070.9,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-05 08:00:00,27607.98,27774.55,27593.23,27725.68,2893.52,27649.37,27546.0,27214.24,27284.16,26493.27,26881.71,27598.14,27494.0,104.14,116.26,54.16,27649.37,279.82,28209.01,27089.73,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-05 12:00:00,27725.68,28120.39,27403.59,27555.0,13146.0,27611.52,27546.86,27240.42,27294.78,26502.07,26888.41,27591.5,27498.51,92.99,111.6,50.45,27611.52,232.72,28076.95,27146.09,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-05 16:00:00,27555.0,27617.57,27352.0,27471.28,6407.84,27575.18,27539.66,27254.51,27301.71,26510.36,26894.21,27573.01,27496.5,76.51,104.58,47.34,27575.18,188.93,27953.05,27197.31,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-05 20:00:00,27471.28,27509.45,27388.0,27410.39,2432.59,27544.39,27527.35,27276.63,27305.97,26517.94,26899.34,27547.99,27490.12,57.87,95.24,52.16,27544.39,159.42,27863.23,27225.54,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-06 00:00:00,27410.39,27590.0,27389.99,27559.2,3193.27,27524.1,27530.38,27302.46,27315.9,26526.57,26905.91,27549.71,27495.24,54.48,87.09,58.92,27524.1,125.23,27774.56,27273.63,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-06 04:00:00,27559.2,27651.0,27464.48,27638.52,3024.14,27531.3,27540.68,27327.77,27328.55,26535.41,26913.2,27563.38,27505.85,57.53,81.18,56.97,27531.3,127.56,27786.42,27276.18,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-06 08:00:00,27638.51,27801.0,27588.53,27760.0,5204.73,27539.22,27561.57,27355.38,27345.47,26544.89,26921.62,27593.63,27524.68,68.95,78.73,60.06,27539.22,136.74,27812.71,27265.73,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-06 12:00:00,27760.0,28044.86,27175.94,27941.12,14574.01,27559.24,27597.72,27385.01,27368.83,26554.82,26931.77,27647.09,27555.52,91.56,81.3,63.57,27559.24,163.64,27886.52,27231.97,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-06 16:00:00,27941.12,28038.0,27789.14,27952.36,7070.26,27578.86,27631.49,27414.51,27391.71,26564.86,26941.92,27694.05,27584.92,109.13,86.86,61.25,27578.86,185.76,27950.38,27207.35,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-06 20:00:00,27952.35,28295.0,27877.6,27931.09,4916.84,27608.17,27660.02,27432.74,27412.86,26575.15,26951.77,27730.52,27610.56,119.96,93.48,67.09,27608.17,193.01,27994.19,27222.14,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-07 00:00:00,27931.1,27955.9,27842.08,27900.41,2783.26,27639.44,27682.92,27448.74,27431.98,26584.6,26961.2,27756.66,27632.03,124.63,99.71,60.39,27639.44,186.75,28012.95,27265.93,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-07 04:00:00,27900.41,27944.84,27875.0,27890.8,1744.73,27662.65,27702.72,27466.13,27449.98,26594.19,26970.45,27777.29,27651.2,126.09,104.99,54.65,27662.65,187.74,28038.14,27287.17,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-07 08:00:00,27890.79,28029.67,27880.01,27942.12,2905.55,27688.24,27725.52,27485.82,27469.28,26603.97,26980.12,27802.65,27672.75,129.9,109.97,62.83,27688.24,189.29,28066.82,27309.66,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-07 12:00:00,27942.12,27986.27,27895.28,27939.8,1884.78,27712.54,27745.92,27501.01,27487.73,26613.84,26989.67,27823.75,27692.53,131.22,114.22,65.22,27712.54,188.8,28090.15,27334.93,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-07 16:00:00,27939.8,27964.2,27850.0,27865.48,2398.58,27727.19,27757.31,27518.91,27502.54,26623.71,26998.39,27830.17,27705.34,124.83,116.34,56.68,27727.19,188.73,28104.65,27349.73,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-07 20:00:00,27865.49,27959.75,27856.66,27956.67,1631.93,27754.81,27776.3,27540.27,27520.35,26634.42,27007.92,27849.63,27723.96,125.67,118.21,70.76,27754.81,179.16,28113.13,27396.5,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-08 00:00:00,27956.67,28095.14,27943.9,28064.87,3093.53,27777.15,27803.78,27563.03,27541.7,26645.28,27018.44,27882.75,27749.21,133.53,121.27,79.93,27777.15,188.81,28154.77,27399.54,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-08 04:00:00,28064.87,28076.04,27878.06,27905.61,4667.47,27783.51,27813.48,27583.01,27555.98,26655.67,27027.27,27886.26,27760.8,125.47,122.11,72.71,27783.51,190.98,28165.47,27401.54,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-08 08:00:00,27905.61,27937.5,27775.0,27811.63,3177.47,27791.5,27813.3,27600.93,27566.0,26666.27,27035.07,27874.78,27764.56,110.22,119.73,62.19,27791.5,188.5,28168.51,27414.49,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-08 12:00:00,27811.63,27999.72,27687.5,27892.74,3957.49,27805.74,27820.87,27620.15,27578.81,26677.06,27043.6,27877.54,27774.06,103.49,116.48,62.26,27805.74,184.63,28174.99,27436.48,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-08 16:00:00,27892.74,27948.68,27807.82,27894.99,2423.88,27814.2,27827.93,27639.33,27591.21,26687.61,27052.08,27880.23,27783.01,97.21,112.63,57.35,27814.2,184.65,28183.5,27444.91,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-08 20:00:00,27894.99,27980.0,27800.0,27917.05,2373.73,27832.31,27836.42,27657.75,27603.99,26698.4,27060.68,27885.89,27792.94,92.95,108.69,48.41,27832.31,175.41,28183.13,27481.48,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-09 00:00:00,27917.06,27987.93,27796.53,27921.73,2583.18,27854.83,27844.54,27675.77,27616.45,26709.59,27069.25,27891.41,27802.48,88.92,104.74,47.96,27854.83,154.26,28163.35,27546.31,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-09 04:00:00,27921.72,27944.0,27808.4,27813.27,2493.15,27874.97,27841.56,27692.78,27624.17,26719.7,27076.65,27879.39,27803.28,76.1,99.01,42.98,27874.97,114.3,28103.57,27646.38,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-09 08:00:00,27813.27,27842.03,27412.21,27468.92,9638.88,27870.46,27806.07,27701.27,27618.08,26728.13,27080.56,27816.24,27778.51,37.72,86.75,31.29,27870.46,128.35,28127.15,27613.77,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-09 12:00:00,27468.91,27578.81,27374.73,27443.31,6434.22,27860.7,27771.52,27707.97,27611.23,26736.7,27084.17,27758.86,27753.68,5.18,70.44,30.86,27860.7,152.13,28164.96,27556.44,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-09 16:00:00,27443.32,27750.03,27260.0,27616.66,8727.06,27853.53,27756.77,27716.55,27611.44,26746.11,27089.46,27736.99,27743.53,-6.55,55.04,37.4,27853.53,160.28,28174.1,27532.97,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-09 20:00:00,27616.66,27653.27,27556.2,27590.12,1658.25,27835.98,27740.9,27725.29,27610.6,26756.13,27094.45,27714.39,27732.17,-17.78,40.48,36.71,27835.98,169.16,28174.3,27497.67,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-10 00:00:00,27590.12,27697.56,27492.6,27632.32,2606.14,27819.98,27730.56,27735.88,27611.46,26765.84,27099.8,27701.76,27724.77,-23.01,27.78,40.92,27819.98,172.67,28165.32,27474.64,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-10 04:00:00,27632.32,27706.34,27579.87,27651.45,2137.06,27806.0,27723.03,27729.06,27613.02,26775.3,27105.29,27694.02,27719.34,-25.32,17.16,37.4,27806.0,174.51,28155.02,27456.97,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-10 08:00:00,27651.46,27735.0,27500.0,27508.87,3351.41,27786.42,27702.63,27716.7,27608.94,26783.65,27109.3,27665.54,27703.75,-38.21,6.09,27.68,27786.42,185.01,28156.44,27416.4,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-10 12:00:00,27508.86,27630.0,27338.87,27408.01,7509.24,27762.28,27674.57,27698.62,27601.06,26791.88,27112.28,27625.92,27681.85,-55.93,-6.32,29.04,27762.28,201.44,28165.16,27359.4,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-10 16:00:00,27408.01,27511.96,27298.0,27397.3,5069.48,27735.04,27648.17,27682.61,27593.07,26800.32,27115.11,27590.75,27660.77,-70.02,-19.06,31.23,27735.04,212.38,28159.8,27310.28,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-10 20:00:00,27397.31,27470.01,27322.69,27390.12,2103.51,27707.56,27623.59,27669.89,27585.11,26808.37,27117.85,27559.88,27640.72,-80.84,-31.41,25.6,27707.56,219.92,28147.4,27267.71,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-11 00:00:00,27390.12,27477.39,27011.01,27016.05,6378.12,27665.08,27565.73,27650.91,27562.8,26814.05,27116.83,27476.21,27594.45,-118.23,-48.78,18.65,27665.08,265.18,28195.45,27134.72,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-11 04:00:00,27016.04,27143.91,26964.89,27021.95,4779.76,27618.35,27513.94,27641.46,27541.59,26817.89,27115.89,27406.33,27552.04,-145.71,-68.16,17.7,27618.35,292.09,28202.53,27034.17,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-11 08:00:00,27021.95,27332.0,27017.0,27196.26,4863.81,27574.92,27483.68,27633.35,27528.04,26822.61,27116.69,27374.01,27525.69,-151.68,-84.87,26.68,27574.92,286.73,28148.38,27001.46,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-11 12:00:00,27196.26,27262.45,26727.56,26779.46,8800.54,27518.61,27416.62,27618.13,27498.69,26825.22,27113.33,27282.54,27470.41,-187.87,-105.47,22.26,27518.61,326.23,28171.07,26866.15,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-11 16:00:00,26779.45,26795.63,26538.66,26763.2,9821.6,27466.19,27354.39,27602.19,27469.84,26829.84,27109.85,27202.64,27418.02,-215.38,-127.45,27.02,27466.19,359.23,28184.65,26747.73,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-11 20:00:00,26763.19,26885.41,26680.0,26875.52,2705.61,27415.33,27308.78,27592.8,27446.54,26835.0,27107.52,27152.32,27377.84,-225.52,-147.07,32.5,27415.33,367.57,28150.48,26680.18,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-12 00:00:00,26875.52,26947.04,26735.83,26847.07,4058.09,27362.93,27264.81,27584.24,27423.03,26839.75,27104.93,27105.35,27338.52,-233.17,-164.29,23.95,27362.93,370.28,28103.49,26622.37,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-12 04:00:00,26847.07,26920.81,26783.14,26810.66,2775.85,27307.61,27221.56,27571.93,27399.01,26844.25,27102.0,27060.02,27299.42,-239.4,-179.31,23.79,27307.61,365.76,28039.13,26576.1,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-12 08:00:00,26810.66,26867.14,26655.6,26837.84,5012.4,27253.42,27185.01,27560.07,27377.01,26849.07,27099.37,27025.84,27265.23,-239.39,-191.33,23.02,27253.42,349.93,27953.28,26553.55,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-12 12:00:00,26837.84,26862.74,26621.76,26675.0,4568.56,27196.5,27136.44,27544.5,27349.48,26853.01,27095.15,26971.86,27221.51,-249.65,-202.99,19.79,27196.5,346.63,27889.77,26503.24,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-12 16:00:00,26674.99,26804.99,26555.0,26712.9,4952.0,27158.7,27096.1,27527.31,27324.51,26857.26,27091.35,26932.02,27183.84,-251.81,-212.76,23.66,27158.7,356.45,27871.6,26445.81,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-12 20:00:00,26712.91,26775.0,26706.44,26759.63,2061.75,27124.52,27064.06,27514.42,27302.36,26861.59,27088.04,26905.5,27152.41,-246.91,-219.59,27.75,27124.52,360.48,27845.47,26403.57,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-13 00:00:00,26759.63,26876.06,26750.0,26781.69,2278.53,27082.77,27037.16,27497.69,27281.94,26866.16,27085.0,26886.45,27124.95,-238.5,-223.37,29.04,27082.77,348.64,27780.04,26385.5,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-13 04:00:00,26781.69,26943.0,26773.84,26875.0,2673.93,27047.02,27021.72,27479.62,27265.98,26871.02,27082.91,26884.69,27106.44,-221.75,-223.05,33.43,27047.02,330.04,27707.09,26386.94,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2023-10-13 08:00:00,26874.99,26903.94,26737.4,26820.92,3719.69,27006.44,27002.6,27463.0,27248.53,26875.82,27080.3,26874.88,27085.29,-210.41,-220.52,42.1,27006.44,303.07,27612.59,26400.3,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
